"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
2012;;"street_density";"Street density (in km²)";"n";;;;"Masbate";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Masbate City";;0.24;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Sorsogon";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Sorsogon City";;0.07;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.35;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Capiz";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Roxas City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Iloilo";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Iloilo City";;2.26;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Passi City";;0.05;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Negros Occ.";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bacolod City";;1.84;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bago City";;1;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Cadiz City";;0.21;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Escalante City";;0.42;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Himamaylan City";;0.3;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Kabankalan City";;0.6;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"La Carlota City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Sagay City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"San Carlos City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Silay City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Sipalay City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Talisay City";;1.38;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Victorias City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.86;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bohol";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Tagbilaran City";;2.28;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Cebu";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bogo City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Carcar City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Cebu City";;0.3;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Danao City";;0.1;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Lapu-Lapu City";;1.5;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Mandaue City";;3.6;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Naga City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Talisay City";;1.28;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Toledo City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
