"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Basilan";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Lamitan City";;6.34;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Lanao del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Marawi City";;39.68;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;46.02;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Caloocan City";;246.53;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Las Pinas City";;75.84;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Makati City";;227.58;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Malabon City";;78.72;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Mandaluyong City";;80.27;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Manila";;490.75;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Marikina City";;39.3;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Muntinlupa";;63.67;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Navotas City";;48.98;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Paranaque";;174.43;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Pasay";;59.26;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Pasig City";;357.67;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Quezon City";;1191.37;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"San Juan City";;83.6;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Taguig";;165.78;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Valenzuela";;54.27;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
